_id,HAT_NO,YON,DURAK_ID,DURAK_ADI,ENLEM,BOYLAM,DURAKTAN_GECEN_HATLAR
8905,611,1,14698,Muzaffer Gnen Park,38.2250,27.9763,609-611-616-618-621-795-803
8906,616,1,14698,Muzaffer Gnen Park,38.2250,27.9763,609-611-616-618-621-795-803
8907,618,1,14698,Muzaffer Gnen Park,38.2250,27.9763,609-611-616-618-621-795-803
8908,621,1,14698,Muzaffer Gnen Park,38.2250,27.9763,609-611-616-618-621-795-803
8909,795,1,14698,Muzaffer Gnen Park,38.2250,27.9763,609-611-616-618-621-795-803
8910,803,2,14698,Muzaffer Gnen Park,38.2250,27.9763,609-611-616-618-621-795-803
8911,609,1,14699,Kurtulu,38.221886,27.973467,609-611-616-618-621-795-796-803
8912,611,1,14699,Kurtulu,38.221886,27.973467,609-611-616-618-621-795-796-803
8913,616,1,14699,Kurtulu,38.221886,27.973467,609-611-616-618-621-795-796-803
8914,618,1,14699,Kurtulu,38.221886,27.973467,609-611-616-618-621-795-796-803
8915,621,1,14699,Kurtulu,38.221886,27.973467,609-611-616-618-621-795-796-803
8916,795,2,14699,Kurtulu,38.221886,27.973467,609-611-616-618-621-795-796-803
8917,796,1,14699,Kurtulu,38.221886,27.973467,609-611-616-618-621-795-796-803
8918,803,1,14699,Kurtulu,38.221886,27.973467,609-611-616-618-621-795-796-803
8919,609,2,14700,Kurtulu,38.2218,27.9735,609-611-616-618-621-795-796-803
8920,611,2,14700,Kurtulu,38.2218,27.9735,609-611-616-618-621-795-796-803
8921,616,2,14700,Kurtulu,38.2218,27.9735,609-611-616-618-621-795-796-803
8922,618,2,14700,Kurtulu,38.2218,27.9735,609-611-616-618-621-795-796-803
8923,621,2,14700,Kurtulu,38.2218,27.9735,609-611-616-618-621-795-796-803
8924,795,1,14700,Kurtulu,38.2218,27.9735,609-611-616-618-621-795-796-803
8925,796,2,14700,Kurtulu,38.2218,27.9735,609-611-616-618-621-795-796-803
8926,803,2,14700,Kurtulu,38.2218,27.9735,609-611-616-618-621-795-796-803
8927,609,2,14701,eref Usta,38.220269,27.973292,609-611-616-618-621-795-796-803
8928,611,2,14701,eref Usta,38.220269,27.973292,609-611-616-618-621-795-796-803
8929,616,2,14701,eref Usta,38.220269,27.973292,609-611-616-618-621-795-796-803
8930,618,2,14701,eref Usta,38.220269,27.973292,609-611-616-618-621-795-796-803
8931,621,2,14701,eref Usta,38.220269,27.973292,609-611-616-618-621-795-796-803
8932,795,1,14701,eref Usta,38.220269,27.973292,609-611-616-618-621-795-796-803
8933,795,2,14701,eref Usta,38.220269,27.973292,609-611-616-618-621-795-796-803
8934,796,2,14701,eref Usta,38.220269,27.973292,609-611-616-618-621-795-796-803
8935,803,2,14701,eref Usta,38.220269,27.973292,609-611-616-618-621-795-796-803
8936,609,1,14702,eref Usta,38.220583,27.973214,609-611-616-618-621-796-803
8937,611,1,14702,eref Usta,38.220583,27.973214,609-611-616-618-621-796-803
8938,616,1,14702,eref Usta,38.220583,27.973214,609-611-616-618-621-796-803
8939,618,1,14702,eref Usta,38.220583,27.973214,609-611-616-618-621-796-803
8940,621,1,14702,eref Usta,38.220583,27.973214,609-611-616-618-621-796-803
8941,796,1,14702,eref Usta,38.220583,27.973214,609-611-616-618-621-796-803
8942,803,1,14702,eref Usta,38.220583,27.973214,609-611-616-618-621-796-803
8943,795,1,14704,demi Yeni Garaj,38.216369,27.976014,795-796-803
8944,795,2,14704,demi Yeni Garaj,38.216369,27.976014,795-796-803
8945,796,2,14704,demi Yeni Garaj,38.216369,27.976014,795-796-803
8946,796,1,14704,demi Yeni Garaj,38.216369,27.976014,795-796-803
8947,803,2,14704,demi Yeni Garaj,38.216369,27.976014,795-796-803
8948,793,2,14705,Tokatba Meydan,38.16598860792950,27.61905067492550,793
8949,793,1,14705,Tokatba Meydan,38.16598860792950,27.61905067492550,793
8950,793,2,14706,Tokatba Giri,38.16791688773330,27.61978002214460,793
8951,793,1,14706,Tokatba Giri,38.16791688773330,27.61978002214460,793
8952,793,2,14707,Tokatba Giri,38.16801988614640,27.61970271858230,793
8953,793,1,14707,Tokatba Giri,38.16801988614640,27.61970271858230,793
8954,793,2,14708,Tokatba Mezarlk,38.17149006068160,27.62057731750160,793
8955,793,1,14708,Tokatba Mezarlk,38.17149006068160,27.62057731750160,793
8956,793,2,14709,Tokatba Mezarlk,38.17173398628460,27.62053012141130,793
8957,793,1,14709,Tokatba Mezarlk,38.17173398628460,27.62053012141130,793
8958,793,2,14710,Tokatba Artma,38.17779462652250,27.62143497650310,793
8959,793,1,14710,Tokatba Artma,38.17779462652250,27.62143497650310,793
8960,793,2,14711,Tokatba Artma,38.17781907975710,27.621754275801,793
8961,793,1,14711,Tokatba Artma,38.17781907975710,27.621754275801,793
8962,793,2,14712,Tokatba iftlik,38.18244071635680,27.62468126610280,793
8963,793,1,14712,Tokatba iftlik,38.18244071635680,27.62468126610280,793
8964,793,2,14713,Tokatba iftlik,38.182468158878,27.62462265612990,793
8965,793,1,14713,Tokatba iftlik,38.182468158878,27.62462265612990,793
8966,793,2,14714,Tokatba Ke,38.19320617920210,27.62478558461450,793
8967,793,1,14714,Tokatba Ke,38.19320617920210,27.62478558461450,793
8968,793,2,14715,Tokatba Ke,38.19330237173010,27.62469818759870,793
8969,793,1,14715,Tokatba Ke,38.19330237173010,27.62469818759870,793
8970,793,2,14716,ehit Jandarma Er nder Turgay,38.19754609940420,27.62516287145150,793
8971,793,1,14716,ehit Jandarma Er nder Turgay,38.19754609940420,27.62516287145150,793
8972,793,2,14717,ehit Jandarma Er nder Turgay,38.19779445962550,27.62504945950120,793
8973,793,1,14717,ehit Jandarma Er nder Turgay,38.19779445962550,27.62504945950120,793
8974,793,2,14718,ehit Yzba Halil zdemir,38.20308955085560,27.62528881734570,793
8975,793,1,14718,ehit Yzba Halil zdemir,38.20308955085560,27.62528881734570,793
8976,793,2,14719,ehit Yzba Halil zdemir,38.20309165214830,27.62515482616630,793
8977,793,1,14719,ehit Yzba Halil zdemir,38.20309165214830,27.62515482616630,793
8978,793,2,14720,Tokatba Yol Ayrm,38.20839920339330,27.62525108407620,793
8979,795,2,14721,Demircili Giri,38.214032,27.915470,795-806
8980,806,2,14721,Demircili Giri,38.214032,27.915470,795-806
8981,795,1,14722,Demircili Giri,38.213824,27.915044,795-806
8982,806,1,14722,Demircili Giri,38.213824,27.915044,795-806
8983,795,2,14723,Demircili iftlik,38.209609,27.909865,795-806
8984,806,2,14723,Demircili iftlik,38.209609,27.909865,795-806
8985,795,1,14724,Demircili iftlik,38.209854,27.909990,795-806
8986,806,1,14724,Demircili iftlik,38.209854,27.909990,795-806
8987,795,2,14725,Demircili k,38.221549,27.941320,795-806
8988,806,2,14725,Demircili k,38.221549,27.941320,795-806
8989,795,1,14726,Demircili k,38.221787,27.941571,795-806
8990,806,1,14726,Demircili k,38.221787,27.941571,795-806
8991,609,2,14915,Kurucuova Benzinlik,38.16992382417420,28.09630316879520,609-611-616-796-803-806
8992,611,2,14915,Kurucuova Benzinlik,38.16992382417420,28.09630316879520,609-611-616-796-803-806
8993,616,2,14915,Kurucuova Benzinlik,38.16992382417420,28.09630316879520,609-611-616-796-803-806
8994,796,2,14915,Kurucuova Benzinlik,38.16992382417420,28.09630316879520,609-611-616-796-803-806
8995,803,2,14915,Kurucuova Benzinlik,38.16992382417420,28.09630316879520,609-611-616-796-803-806
8996,806,2,14915,Kurucuova Benzinlik,38.16992382417420,28.09630316879520,609-611-616-796-803-806
8997,609,1,14916,Kurucuova Benzinlik,38.17000261608140,28.09664991523220,609-611-616-796-803-806
8998,611,1,14916,Kurucuova Benzinlik,38.17000261608140,28.09664991523220,609-611-616-796-803-806
8999,616,1,14916,Kurucuova Benzinlik,38.17000261608140,28.09664991523220,609-611-616-796-803-806
9000,796,1,14916,Kurucuova Benzinlik,38.17000261608140,28.09664991523220,609-611-616-796-803-806
9001,803,1,14916,Kurucuova Benzinlik,38.17000261608140,28.09664991523220,609-611-616-796-803-806
9002,806,1,14916,Kurucuova Benzinlik,38.17000261608140,28.09664991523220,609-611-616-796-803-806
9003,609,1,14918,Kaymak Giri,38.16814004445050,28.10400032632690,609-611-616-796-803-806
9004,611,1,14918,Kaymak Giri,38.16814004445050,28.10400032632690,609-611-616-796-803-806
9005,616,1,14918,Kaymak Giri,38.16814004445050,28.10400032632690,609-611-616-796-803-806
9006,796,1,14918,Kaymak Giri,38.16814004445050,28.10400032632690,609-611-616-796-803-806
9007,803,1,14918,Kaymak Giri,38.16814004445050,28.10400032632690,609-611-616-796-803-806
9008,806,1,14918,Kaymak Giri,38.16814004445050,28.10400032632690,609-611-616-796-803-806
9009,609,2,14919,Kaymak Giri,38.16804961930820,28.10400824734340,609-611-616-796-803-806
9010,611,2,14919,Kaymak Giri,38.16804961930820,28.10400824734340,609-611-616-796-803-806
9011,616,2,14919,Kaymak Giri,38.16804961930820,28.10400824734340,609-611-616-796-803-806
9012,796,2,14919,Kaymak Giri,38.16804961930820,28.10400824734340,609-611-616-796-803-806
9013,803,2,14919,Kaymak Giri,38.16804961930820,28.10400824734340,609-611-616-796-803-806
9014,806,2,14919,Kaymak Giri,38.16804961930820,28.10400824734340,609-611-616-796-803-806
9015,796,1,14920,Hasan avu,38.094295,28.211830,796-801
9016,801,2,14920,Hasan avu,38.094295,28.211830,796-801
9017,796,2,14921,Hasan avu,38.094166,28.211766,796-801
9018,801,1,14921,Hasan avu,38.094166,28.211766,796-801
9019,796,1,14922,Beydag Deirmen,38.100444,28.206389,796-801
9020,801,2,14922,Beydag Deirmen,38.100444,28.206389,796-801
9021,796,2,14923,Kzlcahavlu k,38.137365,28.154632,796-801
9022,801,1,14923,Kzlcahavlu k,38.137365,28.154632,796-801
9023,796,1,14924,Kzlcahavlu k,38.137476,28.154870,796-801
9024,801,2,14924,Kzlcahavlu k,38.137476,28.154870,796-801
9025,609,2,14925,demi Garaj,38.228018,27.978592,609-611-616-618-621-796-803-806
9026,611,2,14925,demi Garaj,38.228018,27.978592,609-611-616-618-621-796-803-806
9027,616,2,14925,demi Garaj,38.228018,27.978592,609-611-616-618-621-796-803-806
9028,618,2,14925,demi Garaj,38.228018,27.978592,609-611-616-618-621-796-803-806
9029,621,2,14925,demi Garaj,38.228018,27.978592,609-611-616-618-621-796-803-806
9030,796,2,14925,demi Garaj,38.228018,27.978592,609-611-616-618-621-796-803-806
9031,803,2,14925,demi Garaj,38.228018,27.978592,609-611-616-618-621-796-803-806
9032,806,2,14925,demi Garaj,38.228018,27.978592,609-611-616-618-621-796-803-806
9033,609,1,14926,demi Garaj,38.228132,27.978571,609-611-616-618-621-796-803-806
9034,611,1,14926,demi Garaj,38.228132,27.978571,609-611-616-618-621-796-803-806
9035,616,1,14926,demi Garaj,38.228132,27.978571,609-611-616-618-621-796-803-806
9036,618,1,14926,demi Garaj,38.228132,27.978571,609-611-616-618-621-796-803-806
9037,621,1,14926,demi Garaj,38.228132,27.978571,609-611-616-618-621-796-803-806
9038,796,1,14926,demi Garaj,38.228132,27.978571,609-611-616-618-621-796-803-806
